datetime,indicator_name,indicator_dimension,value
2024-06-11 09:40:00,Humidity,%,46.2069
2024-06-11 09:40:00,Pressure,Pa,99472.7331
2024-06-11 09:40:00,PM2.5,ug/m3,14.0644
2024-06-11 09:40:00,PM10,ug/m3,27.7606
2024-06-11 09:40:00,NO₂,ppm,5.3093
2024-06-11 09:40:00,CO,ppm,0.002
2024-06-11 10:00:00,Temperature,°C,5.9294
2024-06-11 10:00:00,Humidity,%,43.1938
2024-06-11 10:00:00,Pressure,Pa,99475.4725
2024-06-11 10:00:00,PM2.5,ug/m3,14.3119
2024-06-11 10:00:00,PM10,ug/m3,25.5706
2024-06-11 10:00:00,NO₂,ppm,5.1705
2024-06-11 10:00:00,CO,ppm,0.002
2024-06-11 10:20:00,Temperature,°C,6.6656
2024-06-11 10:20:00,Humidity,%,41.3594
2024-06-11 10:20:00,Pressure,Pa,99485.0606
2024-06-11 10:20:00,PM2.5,ug/m3,13.5073
2024-06-11 10:20:00,PM10,ug/m3,24.7373
2024-06-11 10:20:00,NO₂,ppm,5.4113
2024-06-11 10:20:00,CO,ppm,0.002
2024-06-11 10:40:00,Temperature,°C,7.4381
2024-06-11 10:40:00,Humidity,%,39.075
2024-06-11 10:40:00,Pressure,Pa,99494.5056
2024-06-11 10:40:00,PM2.5,ug/m3,10.8763
2024-06-11 10:40:00,PM10,ug/m3,20.6663
2024-06-11 10:40:00,NO₂,ppm,5.2715
2024-06-11 10:40:00,CO,ppm,0.002
2024-06-11 11:00:00,Temperature,°C,8.2712
2024-06-11 11:00:00,Humidity,%,37.4362
2024-06-11 11:00:00,Pressure,Pa,99502.6019
2024-06-11 11:00:00,PM2.5,ug/m3,9.7144
2024-06-11 11:00:00,PM10,ug/m3,20.7306
2024-06-11 11:00:00,NO₂,ppm,5.028
2024-06-11 11:00:00,CO,ppm,0.002
2024-06-11 11:20:00,Temperature,°C,9.1294
2024-06-11 11:20:00,Humidity,%,35.1762
2024-06-11 11:20:00,Pressure,Pa,99504.3219
2024-06-11 11:20:00,PM2.5,ug/m3,7.1056
2024-06-11 11:20:00,PM10,ug/m3,16.6475
2024-06-11 11:20:00,NO₂,ppm,4.908
2024-06-11 11:20:00,CO,ppm,0.002
2024-06-11 11:40:00,Temperature,°C,9.7933
2024-06-11 11:40:00,Humidity,%,32.932
2024-06-11 11:40:00,Pressure,Pa,99498.8753
2024-06-11 11:40:00,PM2.5,ug/m3,3.596
2024-06-11 11:40:00,PM10,ug/m3,9.4867
2024-06-11 11:40:00,NO₂,ppm,4.8286
2024-06-11 11:40:00,CO,ppm,0.002
2024-06-11 12:00:00,Temperature,°C,10.3592
2024-06-11 12:00:00,Humidity,%,30.4208
2024-06-11 12:00:00,Pressure,Pa,99497.7008
2024-06-11 12:00:00,PM2.5,ug/m3,2.7958
2024-06-11 12:00:00,PM10,ug/m3,7.4117
2024-06-11 12:00:00,NO₂,ppm,4.8775
2024-06-11 12:00:00,CO,ppm,0.002
2024-06-11 12:20:00,Temperature,°C,10.9542
2024-06-11 12:20:00,Humidity,%,29.41
2024-06-11 12:20:00,Pressure,Pa,99499.9425
2024-06-11 12:20:00,PM2.5,ug/m3,3.0592
2024-06-11 12:20:00,PM10,ug/m3,7.24
2024-06-11 12:20:00,NO₂,ppm,4.7656
2024-06-11 12:20:00,CO,ppm,0.002
2024-06-11 12:40:00,Temperature,°C,11.55
2024-06-11 12:40:00,Humidity,%,28.0992
2024-06-11 12:40:00,Pressure,Pa,99497.1742
2024-06-11 12:40:00,PM2.5,ug/m3,3.495
2024-06-11 12:40:00,PM10,ug/m3,9.155
2024-06-11 12:40:00,NO₂,ppm,4.862
2024-06-11 12:40:00,CO,ppm,0.002
2024-06-11 13:00:00,Temperature,°C,11.9975
2024-06-11 13:00:00,Humidity,%,27.505
2024-06-11 13:00:00,Pressure,Pa,99492.4017
2024-06-11 13:00:00,PM2.5,ug/m3,3.7317
2024-06-11 13:00:00,PM10,ug/m3,8.8942
2024-06-11 13:00:00,NO₂,ppm,4.81
2024-06-11 13:00:00,CO,ppm,0.002
2024-06-11 13:20:00,Temperature,°C,12.4554
2024-06-11 13:20:00,Humidity,%,26.1108
2024-06-11 13:20:00,Pressure,Pa,99488.3415
2024-06-11 13:20:00,PM2.5,ug/m3,4.0008
2024-06-11 13:20:00,PM10,ug/m3,10.6054
2024-06-11 13:20:00,NO₂,ppm,4.9287
2024-06-11 13:20:00,CO,ppm,0.002
2024-06-11 13:40:00,Temperature,°C,12.7225
2024-06-11 13:40:00,Humidity,%,25.6325
2024-06-11 13:40:00,Pressure,Pa,99481.165
2024-06-11 13:40:00,PM2.5,ug/m3,3.73
2024-06-11 13:40:00,PM10,ug/m3,10.285
2024-06-11 13:40:00,NO₂,ppm,4.9224
2024-06-11 13:40:00,CO,ppm,0.002
2024-06-11 14:00:00,Temperature,°C,13.0125
2024-06-11 14:00:00,Humidity,%,25.4269
2024-06-11 14:00:00,Pressure,Pa,99477.5806
2024-06-11 14:00:00,PM2.5,ug/m3,3.7087
2024-06-11 14:00:00,PM10,ug/m3,10.3231
2024-06-11 14:00:00,NO₂,ppm,4.8928
2024-06-11 14:00:00,CO,ppm,0.002
2024-06-11 14:20:00,Temperature,°C,13.4212
2024-06-11 14:20:00,Humidity,%,25.1462
2024-06-11 14:20:00,Pressure,Pa,99476.5469
2024-06-11 14:20:00,PM2.5,ug/m3,4.0744
2024-06-11 14:20:00,PM10,ug/m3,9.1781
2024-06-11 14:20:00,NO₂,ppm,4.7747
2024-06-11 14:20:00,CO,ppm,0.002
2024-06-11 14:40:00,Temperature,°C,13.8375
2024-06-11 14:40:00,Humidity,%,24.265
2024-06-11 14:40:00,Pressure,Pa,99466.735
2024-06-11 14:40:00,PM2.5,ug/m3,4.3407
2024-06-11 14:40:00,PM10,ug/m3,9.3887
2024-06-11 14:40:00,NO₂,ppm,4.7826
2024-06-11 14:40:00,CO,ppm,0.002
2024-06-11 15:00:00,Temperature,°C,14.2894
2024-06-11 15:00:00,Humidity,%,24.1819
2024-06-11 15:00:00,Pressure,Pa,99454.1856
2024-06-11 15:00:00,PM2.5,ug/m3,4.0719
2024-06-11 15:00:00,PM10,ug/m3,8.7275
2024-06-11 15:00:00,NO₂,ppm,4.665
2024-06-11 15:00:00,CO,ppm,0.002
2024-06-11 15:20:00,Temperature,°C,14.6788
2024-06-11 15:20:00,Humidity,%,23.5344
2024-06-11 15:20:00,Pressure,Pa,99449.1738
2024-06-11 15:20:00,PM2.5,ug/m3,3.3581
2024-06-11 15:20:00,PM10,ug/m3,7.5781
2024-06-11 15:20:00,NO₂,ppm,4.544
2024-06-11 15:20:00,CO,ppm,0.002
2024-06-11 15:40:00,Temperature,°C,14.7294
2024-06-11 15:40:00,Humidity,%,23.0425
2024-06-11 15:40:00,Pressure,Pa,99445.7338
2024-06-11 15:40:00,PM2.5,ug/m3,3.2613
2024-06-11 15:40:00,PM10,ug/m3,7.2444
2024-06-11 15:40:00,NO₂,ppm,4.5863
2024-06-11 15:40:00,CO,ppm,0.002
2024-06-11 16:00:00,Temperature,°C,15.1663
2024-06-11 16:00:00,Humidity,%,22.7481
2024-06-11 16:00:00,Pressure,Pa,99429.465
2024-06-11 16:00:00,PM2.5,ug/m3,3.056
2024-06-11 16:00:00,PM10,ug/m3,6.9253
2024-06-11 16:00:00,NO₂,ppm,4.4736
2024-06-11 16:00:00,CO,ppm,0.002
2024-06-11 16:20:00,Temperature,°C,15.2106
2024-06-11 16:20:00,Humidity,%,22.7931
2024-06-11 16:20:00,Pressure,Pa,99420.4506
2024-06-11 16:20:00,PM2.5,ug/m3,3.03
2024-06-11 16:20:00,PM10,ug/m3,7.6044
2024-06-11 16:20:00,NO₂,ppm,4.4601
2024-06-11 16:20:00,CO,ppm,0.002
2024-06-11 16:40:00,Temperature,°C,15.6694
2024-06-11 16:40:00,Humidity,%,22.2044
2024-06-11 16:40:00,Pressure,Pa,99416.8825
2024-06-11 16:40:00,PM2.5,ug/m3,2.8327
2024-06-11 16:40:00,PM10,ug/m3,6.1287
2024-06-11 16:40:00,NO₂,ppm,4.3722
2024-06-11 16:40:00,CO,ppm,0.002
2024-06-11 17:00:00,Temperature,°C,15.9238
2024-06-11 17:00:00,Humidity,%,21.3294
2024-06-11 17:00:00,Pressure,Pa,99415.975
2024-06-11 17:00:00,PM2.5,ug/m3,3.42
2024-06-11 17:00:00,PM10,ug/m3,7.9788
2024-06-11 17:00:00,NO₂,ppm,4.4725
2024-06-11 17:00:00,CO,ppm,0.002
2024-06-11 17:20:00,Temperature,°C,16.1053
2024-06-11 17:20:00,Humidity,%,21.21
2024-06-11 17:20:00,Pressure,Pa,99418.3376
2024-06-11 17:20:00,PM2.5,ug/m3,3.3471
2024-06-11 17:20:00,PM10,ug/m3,7.1088
2024-06-11 17:20:00,NO₂,ppm,4.3982
2024-06-11 17:20:00,CO,ppm,0.002
2024-06-11 17:40:00,Temperature,°C,16.2453
2024-06-11 17:40:00,Humidity,%,21.1113
2024-06-11 17:40:00,Pressure,Pa,99419.1213
2024-06-11 17:40:00,PM2.5,ug/m3,3.0227
2024-06-11 17:40:00,PM10,ug/m3,7.2327
2024-06-11 17:40:00,NO₂,ppm,4.3751
2024-06-11 17:40:00,CO,ppm,0.002
2024-06-11 18:00:00,Temperature,°C,16.4808
2024-06-11 18:00:00,Humidity,%,20.6831
2024-06-11 18:00:00,Pressure,Pa,99413.4338
2024-06-11 18:00:00,PM2.5,ug/m3,3.1354
2024-06-11 18:00:00,PM10,ug/m3,7.1269
2024-06-11 18:00:00,NO₂,ppm,4.3395
2024-06-11 18:00:00,CO,ppm,0.002
2024-06-11 18:20:00,Temperature,°C,16.4064
2024-06-11 18:20:00,Humidity,%,21.0007
2024-06-11 18:20:00,Pressure,Pa,99413.7393
2024-06-11 18:20:00,PM2.5,ug/m3,3.1143
2024-06-11 18:20:00,PM10,ug/m3,7.1186
2024-06-11 18:20:00,NO₂,ppm,4.3275
2024-06-11 18:20:00,CO,ppm,0.002
2024-06-11 18:40:00,Temperature,°C,16.5583
2024-06-11 18:40:00,Humidity,%,20.7942
2024-06-11 18:40:00,Pressure,Pa,99415.8958
2024-06-11 18:40:00,PM2.5,ug/m3,3.5908
2024-06-11 18:40:00,PM10,ug/m3,8.2858
2024-06-11 18:40:00,NO₂,ppm,4.3275
2024-06-11 18:40:00,CO,ppm,0.002
2024-06-11 19:00:00,Temperature,°C,16.2892
2024-06-11 19:00:00,Humidity,%,20.9883
2024-06-11 19:00:00,Pressure,Pa,99420.875
2024-06-11 19:00:00,PM2.5,ug/m3,3.4233
2024-06-11 19:00:00,PM10,ug/m3,7.4858
2024-06-11 19:00:00,NO₂,ppm,4.3986
2024-06-11 19:00:00,CO,ppm,0.002
2024-06-11 19:20:00,Temperature,°C,16.2385
2024-06-11 19:20:00,Humidity,%,20.9215
2024-06-11 19:20:00,Pressure,Pa,99428.3685
2024-06-11 19:20:00,PM2.5,ug/m3,3.6731
2024-06-11 19:20:00,PM10,ug/m3,8.2508
2024-06-11 19:20:00,NO₂,ppm,4.4301
2024-06-11 19:20:00,CO,ppm,0.002
2024-06-11 19:40:00,Temperature,°C,15.94
2024-06-11 19:40:00,Humidity,%,21.035
2024-06-11 19:40:00,Pressure,Pa,99440.8275
2024-06-11 19:40:00,PM2.5,ug/m3,3.875
2024-06-11 19:40:00,PM10,ug/m3,9.3408
2024-06-11 19:40:00,NO₂,ppm,4.4883
2024-06-11 19:40:00,CO,ppm,0.002
2024-06-11 20:00:00,Temperature,°C,15.4433
2024-06-11 20:00:00,Humidity,%,21.4333
2024-06-11 20:00:00,Pressure,Pa,99456.8025
2024-06-11 20:00:00,PM2.5,ug/m3,4.5475
2024-06-11 20:00:00,PM10,ug/m3,10.2183
2024-06-11 20:00:00,NO₂,ppm,4.5802
2024-06-11 20:00:00,CO,ppm,0.002
2024-06-11 20:20:00,Temperature,°C,15.4642
2024-06-11 20:20:00,Humidity,%,21.4658
2024-06-11 20:20:00,Pressure,Pa,99475.2458
2024-06-11 20:20:00,PM2.5,ug/m3,5.5733
2024-06-11 20:20:00,PM10,ug/m3,11.5367
2024-06-11 20:20:00,NO₂,ppm,4.6224
2024-06-11 20:20:00,CO,ppm,0.002
2024-06-11 20:40:00,Temperature,°C,15.1225
2024-06-11 20:40:00,Humidity,%,22.2025
2024-06-11 20:40:00,Pressure,Pa,99500.4708
2024-06-11 20:40:00,PM2.5,ug/m3,7.5575
2024-06-11 20:40:00,PM10,ug/m3,14.6758
2024-06-11 20:40:00,NO₂,ppm,4.5646
2024-06-11 20:40:00,CO,ppm,0.002
2024-06-11 21:00:00,Temperature,°C,14.8469
2024-06-11 21:00:00,Humidity,%,22.8531
2024-06-11 21:00:00,Pressure,Pa,99526.6669
2024-06-11 21:00:00,PM2.5,ug/m3,8.8108
2024-06-11 21:00:00,PM10,ug/m3,17.4654
2024-06-11 21:00:00,NO₂,ppm,4.5795
2024-06-11 21:00:00,CO,ppm,0.002
2024-06-11 21:20:00,Temperature,°C,14.6905
2024-06-11 21:20:00,Humidity,%,22.7805
2024-06-11 21:20:00,Pressure,Pa,99550.4325
2024-06-11 21:20:00,PM2.5,ug/m3,8.086
2024-06-11 21:20:00,PM10,ug/m3,16.699
2024-06-11 21:20:00,NO₂,ppm,4.6527
2024-06-11 21:20:00,CO,ppm,0.002
2024-06-11 21:40:00,Temperature,°C,14.6411
2024-06-11 21:40:00,Humidity,%,22.7589
2024-06-11 21:40:00,Pressure,Pa,99572.1358
2024-06-11 21:40:00,PM2.5,ug/m3,8.2163
2024-06-11 21:40:00,PM10,ug/m3,20.3647
2024-06-11 21:40:00,NO₂,ppm,4.7324
2024-06-11 21:40:00,CO,ppm,0.002
2024-06-11 22:00:00,Temperature,°C,14.0358
2024-06-11 22:00:00,Humidity,%,23.0679
2024-06-11 22:00:00,Pressure,Pa,99588.8858
2024-06-11 22:00:00,PM2.5,ug/m3,6.4853
2024-06-11 22:00:00,PM10,ug/m3,14.2068
2024-06-11 22:00:00,NO₂,ppm,4.8127
2024-06-11 22:00:00,CO,ppm,0.002
2024-06-11 22:20:00,Temperature,°C,13.4025
2024-06-11 22:20:00,Humidity,%,23.8585
2024-06-11 22:20:00,Pressure,Pa,99604.7735
2024-06-11 22:20:00,PM2.5,ug/m3,5.8435
2024-06-11 22:20:00,PM10,ug/m3,12.7705
2024-06-11 22:20:00,NO₂,ppm,4.8592
2024-06-11 22:20:00,CO,ppm,0.002
2024-06-11 22:40:00,Temperature,°C,12.9742
2024-06-11 22:40:00,Humidity,%,24.3989
2024-06-11 22:40:00,Pressure,Pa,99615.8321
2024-06-11 22:40:00,PM2.5,ug/m3,6.0653
2024-06-11 22:40:00,PM10,ug/m3,13.4574
2024-06-11 22:40:00,NO₂,ppm,4.8967
2024-06-11 22:40:00,CO,ppm,0.002
2024-06-11 23:00:00,Temperature,°C,12.6585
2024-06-11 23:00:00,Humidity,%,24.8815
2024-06-11 23:00:00,Pressure,Pa,99628.567
2024-06-11 23:00:00,PM2.5,ug/m3,6.7915
2024-06-11 23:00:00,PM10,ug/m3,13.877
2024-06-11 23:00:00,NO₂,ppm,4.9252
2024-06-11 23:00:00,CO,ppm,0.002
2024-06-11 23:20:00,Temperature,°C,12.2905
2024-06-11 23:20:00,Humidity,%,24.6037
2024-06-11 23:20:00,Pressure,Pa,99644.1174
2024-06-11 23:20:00,PM2.5,ug/m3,6.2784
2024-06-11 23:20:00,PM10,ug/m3,13.2258
2024-06-11 23:20:00,NO₂,ppm,5.0532
2024-06-11 23:20:00,CO,ppm,0.002
2024-06-11 23:40:00,Temperature,°C,11.9142
2024-06-11 23:40:00,Humidity,%,24.35
2024-06-11 23:40:00,Pressure,Pa,99662.2089
2024-06-11 23:40:00,PM2.5,ug/m3,5.7553
2024-06-11 23:40:00,PM10,ug/m3,11.7137
2024-06-11 23:40:00,NO₂,ppm,5.0972
2024-06-11 23:40:00,CO,ppm,0.002
2024-06-12 00:00:00,Temperature,°C,11.6165
2024-06-12 00:00:00,Humidity,%,24.377
2024-06-12 00:00:00,Pressure,Pa,99679.1175
2024-06-12 00:00:00,PM2.5,ug/m3,5.5605
2024-06-12 00:00:00,PM10,ug/m3,11.8595
2024-06-12 00:00:00,NO₂,ppm,5.1404
2024-06-12 00:00:00,CO,ppm,0.002
2024-06-12 00:20:00,Temperature,°C,11.1858
2024-06-12 00:20:00,Humidity,%,25.7074
2024-06-12 00:20:00,Pressure,Pa,99699.0532
2024-06-12 00:20:00,PM2.5,ug/m3,5.9353
2024-06-12 00:20:00,PM10,ug/m3,12.5184
2024-06-12 00:20:00,NO₂,ppm,5.1597
2024-06-12 00:20:00,CO,ppm,0.002
2024-06-12 00:40:00,Temperature,°C,10.8205
2024-06-12 00:40:00,Humidity,%,27.647
2024-06-12 00:40:00,Pressure,Pa,99710.3585
2024-06-12 00:40:00,PM2.5,ug/m3,11.1875
2024-06-12 00:40:00,PM10,ug/m3,22.083
2024-06-12 00:40:00,NO₂,ppm,5.0854
2024-06-12 00:40:00,CO,ppm,0.002
2024-06-12 01:00:00,Temperature,°C,10.3537
2024-06-12 01:00:00,Humidity,%,29.0621
2024-06-12 01:00:00,Pressure,Pa,99727.9874
2024-06-12 01:00:00,PM2.5,ug/m3,17.2037
2024-06-12 01:00:00,PM10,ug/m3,30.4784
2024-06-12 01:00:00,NO₂,ppm,5.1141
2024-06-12 01:00:00,CO,ppm,0.002
2024-06-12 01:20:00,Temperature,°C,9.8789
2024-06-12 01:20:00,Humidity,%,30.7805
2024-06-12 01:20:00,Pressure,Pa,99738.9695
2024-06-12 01:20:00,PM2.5,ug/m3,17.9305
2024-06-12 01:20:00,PM10,ug/m3,32.2984
2024-06-12 01:20:00,NO₂,ppm,5.0987
2024-06-12 01:20:00,CO,ppm,0.002
2024-06-12 01:40:00,Temperature,°C,9.469
2024-06-12 01:40:00,Humidity,%,32.4705
2024-06-12 01:40:00,Pressure,Pa,99748.253
2024-06-12 01:40:00,PM2.5,ug/m3,19.0995
2024-06-12 01:40:00,PM10,ug/m3,33.29
2024-06-12 01:40:00,NO₂,ppm,5.0715
2024-06-12 01:40:00,CO,ppm,0.002
2024-06-12 02:00:00,Temperature,°C,9.2442
2024-06-12 02:00:00,Humidity,%,32.9305
2024-06-12 02:00:00,Pressure,Pa,99752.9142
2024-06-12 02:00:00,PM2.5,ug/m3,16.1421
2024-06-12 02:00:00,PM10,ug/m3,28.1226
2024-06-12 02:00:00,NO₂,ppm,5.0994
2024-06-12 02:00:00,CO,ppm,0.002
2024-06-12 02:20:00,Temperature,°C,8.4165
2024-06-12 02:20:00,Humidity,%,34.7865
2024-06-12 02:20:00,Pressure,Pa,99755.5365
2024-06-12 02:20:00,PM2.5,ug/m3,16.1955
2024-06-12 02:20:00,PM10,ug/m3,29.2725
2024-06-12 02:20:00,NO₂,ppm,5.1847
2024-06-12 02:20:00,CO,ppm,0.002
2024-06-12 02:40:00,Temperature,°C,7.7784
2024-06-12 02:40:00,Humidity,%,35.6989
2024-06-12 02:40:00,Pressure,Pa,99755.5226
2024-06-12 02:40:00,PM2.5,ug/m3,13.7542
2024-06-12 02:40:00,PM10,ug/m3,23.7342
2024-06-12 02:40:00,NO₂,ppm,5.3043
2024-06-12 02:40:00,CO,ppm,0.002
2024-06-12 03:00:00,Temperature,°C,7.2695
2024-06-12 03:00:00,Humidity,%,36.5435
2024-06-12 03:00:00,Pressure,Pa,99750.899
2024-06-12 03:00:00,PM2.5,ug/m3,12.8235
2024-06-12 03:00:00,PM10,ug/m3,22.519
2024-06-12 03:00:00,NO₂,ppm,5.354
2024-06-12 03:00:00,CO,ppm,0.002
2024-06-12 03:20:00,Temperature,°C,7.0463
2024-06-12 03:20:00,Humidity,%,36.95
2024-06-12 03:20:00,Pressure,Pa,99755.7737
2024-06-12 03:20:00,PM2.5,ug/m3,13.3542
2024-06-12 03:20:00,PM10,ug/m3,23.4747
2024-06-12 03:20:00,NO₂,ppm,5.35
2024-06-12 03:20:00,CO,ppm,0.002
2024-06-12 03:40:00,Temperature,°C,6.6555
2024-06-12 03:40:00,Humidity,%,37.6485
2024-06-12 03:40:00,Pressure,Pa,99756.998
2024-06-12 03:40:00,PM2.5,ug/m3,11.667
2024-06-12 03:40:00,PM10,ug/m3,21.3205
2024-06-12 03:40:00,NO₂,ppm,5.4092
2024-06-12 03:40:00,CO,ppm,0.002
2024-06-12 04:00:00,Temperature,°C,6.3142
2024-06-12 04:00:00,Humidity,%,38.47
2024-06-12 04:00:00,Pressure,Pa,99740.1842
2024-06-12 04:00:00,PM2.5,ug/m3,11.2453
2024-06-12 04:00:00,PM10,ug/m3,19.7763
2024-06-12 04:00:00,NO₂,ppm,5.4253
2024-06-12 04:00:00,CO,ppm,0.002
2024-06-12 04:20:00,Temperature,°C,6.0163
2024-06-12 04:20:00,Humidity,%,38.8447
2024-06-12 04:20:00,Pressure,Pa,99714.8868
2024-06-12 04:20:00,PM2.5,ug/m3,10.0384
2024-06-12 04:20:00,PM10,ug/m3,17.66
2024-06-12 04:20:00,NO₂,ppm,5.4802
2024-06-12 04:20:00,CO,ppm,0.002
2024-06-12 04:40:00,Temperature,°C,5.6765
2024-06-12 04:40:00,Humidity,%,39.377
2024-06-12 04:40:00,Pressure,Pa,99701.1515
2024-06-12 04:40:00,PM2.5,ug/m3,9.124
2024-06-12 04:40:00,PM10,ug/m3,15.874
2024-06-12 04:40:00,NO₂,ppm,5.5329
2024-06-12 04:40:00,CO,ppm,0.002
2024-06-12 05:00:00,Temperature,°C,5.3274
2024-06-12 05:00:00,Humidity,%,40.4689
2024-06-12 05:00:00,Pressure,Pa,99682.3416
2024-06-12 05:00:00,PM2.5,ug/m3,9.1368
2024-06-12 05:00:00,PM10,ug/m3,16.4037
2024-06-12 05:00:00,NO₂,ppm,5.5666
2024-06-12 05:00:00,CO,ppm,0.002
2024-06-12 05:20:00,Temperature,°C,5.184
2024-06-12 05:20:00,Humidity,%,40.942
2024-06-12 05:20:00,Pressure,Pa,99671.6075
2024-06-12 05:20:00,PM2.5,ug/m3,9.2745
2024-06-12 05:20:00,PM10,ug/m3,17.1075
2024-06-12 05:20:00,NO₂,ppm,5.4998
2024-06-12 05:20:00,CO,ppm,0.002
2024-06-12 05:40:00,Temperature,°C,5.2753
2024-06-12 05:40:00,Humidity,%,41.5832
2024-06-12 05:40:00,Pressure,Pa,99673.2363
2024-06-12 05:40:00,PM2.5,ug/m3,9.6968
2024-06-12 05:40:00,PM10,ug/m3,17.58
2024-06-12 05:40:00,NO₂,ppm,5.4352
2024-06-12 05:40:00,CO,ppm,0.002
2024-06-12 06:00:00,Temperature,°C,5.111
2024-06-12 06:00:00,Humidity,%,42.0395
2024-06-12 06:00:00,Pressure,Pa,99663.435
2024-06-12 06:00:00,PM2.5,ug/m3,11.738
2024-06-12 06:00:00,PM10,ug/m3,20.9535
2024-06-12 06:00:00,NO₂,ppm,5.4406
2024-06-12 06:00:00,CO,ppm,0.002
2024-06-12 06:20:00,Temperature,°C,4.7058
2024-06-12 06:20:00,Humidity,%,41.9111
2024-06-12 06:20:00,Pressure,Pa,99659.1495
2024-06-12 06:20:00,PM2.5,ug/m3,10.1789
2024-06-12 06:20:00,PM10,ug/m3,18.3537
2024-06-12 06:20:00,NO₂,ppm,5.5378
2024-06-12 06:20:00,CO,ppm,0.002
2024-06-12 06:40:00,Temperature,°C,4.2225
2024-06-12 06:40:00,Humidity,%,43.17
2024-06-12 06:40:00,Pressure,Pa,99641.308
2024-06-12 06:40:00,PM2.5,ug/m3,10.7085
2024-06-12 06:40:00,PM10,ug/m3,19.033
2024-06-12 06:40:00,NO₂,ppm,5.6521
2024-06-12 06:40:00,CO,ppm,0.002
2024-06-12 07:00:00,Temperature,°C,3.7679
2024-06-12 07:00:00,Humidity,%,44.8753
2024-06-12 07:00:00,Pressure,Pa,99626.4842
2024-06-12 07:00:00,PM2.5,ug/m3,11.0026
2024-06-12 07:00:00,PM10,ug/m3,19.1032
2024-06-12 07:00:00,NO₂,ppm,5.6898
2024-06-12 07:00:00,CO,ppm,0.002
2024-06-12 07:20:00,Temperature,°C,3.8784
2024-06-12 07:20:00,Humidity,%,45.02
2024-06-12 07:20:00,Pressure,Pa,99630.0763
2024-06-12 07:20:00,PM2.5,ug/m3,11.1589
2024-06-12 07:20:00,PM10,ug/m3,19.6579
2024-06-12 07:20:00,NO₂,ppm,5.6404
2024-06-12 07:20:00,CO,ppm,0.002
2024-06-12 07:40:00,Temperature,°C,3.9275
2024-06-12 07:40:00,Humidity,%,44.837
2024-06-12 07:40:00,Pressure,Pa,99629.0415
2024-06-12 07:40:00,PM2.5,ug/m3,11.35
2024-06-12 07:40:00,PM10,ug/m3,20.152
2024-06-12 07:40:00,NO₂,ppm,5.5938
2024-06-12 07:40:00,CO,ppm,0.002
2024-06-12 08:00:00,Temperature,°C,4.07
2024-06-12 08:00:00,Humidity,%,44.7853
2024-06-12 08:00:00,Pressure,Pa,99634.3337
2024-06-12 08:00:00,PM2.5,ug/m3,10.9395
2024-06-12 08:00:00,PM10,ug/m3,18.6989
2024-06-12 08:00:00,NO₂,ppm,5.5173
2024-06-12 08:00:00,CO,ppm,0.002
2024-06-12 08:20:00,Temperature,°C,4.3085
2024-06-12 08:20:00,Humidity,%,44.916
2024-06-12 08:20:00,Pressure,Pa,99624.595
2024-06-12 08:20:00,PM2.5,ug/m3,11.551
2024-06-12 08:20:00,PM10,ug/m3,19.7185
2024-06-12 08:20:00,NO₂,ppm,5.4312
2024-06-12 08:20:00,CO,ppm,0.002
2024-06-12 08:40:00,Temperature,°C,4.7032
2024-06-12 08:40:00,Humidity,%,42.8358
2024-06-12 08:40:00,Pressure,Pa,99621.8305
2024-06-12 08:40:00,PM2.5,ug/m3,9.6116
2024-06-12 08:40:00,PM10,ug/m3,17.4353
2024-06-12 08:40:00,NO₂,ppm,5.5283
2024-06-12 08:40:00,CO,ppm,0.002
2024-06-12 09:00:00,Temperature,°C,5.161
2024-06-12 09:00:00,Humidity,%,39.177
2024-06-12 09:00:00,Pressure,Pa,99607.441
2024-06-12 09:00:00,PM2.5,ug/m3,8.736
2024-06-12 09:00:00,PM10,ug/m3,15.1475
2024-06-12 09:00:00,NO₂,ppm,5.6215
2024-06-12 09:00:00,CO,ppm,0.002
2024-06-12 09:20:00,Temperature,°C,5.7153
2024-06-12 09:20:00,Humidity,%,37.9379
2024-06-12 09:20:00,Pressure,Pa,99591.8316
2024-06-12 09:20:00,PM2.5,ug/m3,8.9537
2024-06-12 09:20:00,PM10,ug/m3,14.8537
2024-06-12 09:20:00,NO₂,ppm,5.5488
2024-06-12 09:20:00,CO,ppm,0.002
2024-06-12 09:40:00,Temperature,°C,6.3175
2024-06-12 09:40:00,Humidity,%,36.73
2024-06-12 09:40:00,Pressure,Pa,99576.286
2024-06-12 09:40:00,PM2.5,ug/m3,8.795
2024-06-12 09:40:00,PM10,ug/m3,14.7755
2024-06-12 09:40:00,NO₂,ppm,5.4723
2024-06-12 09:40:00,CO,ppm,0.002
2024-06-12 10:00:00,Temperature,°C,7.0016
2024-06-12 10:00:00,Humidity,%,35.3816
2024-06-12 10:00:00,Pressure,Pa,99563.2032
2024-06-12 10:00:00,PM2.5,ug/m3,8.7821
2024-06-12 10:00:00,PM10,ug/m3,14.5489
2024-06-12 10:00:00,NO₂,ppm,5.4685
2024-06-12 10:00:00,CO,ppm,0.002
2024-06-12 10:20:00,Temperature,°C,7.6647
2024-06-12 10:20:00,Humidity,%,34.2826
2024-06-12 10:20:00,Pressure,Pa,99553.2437
2024-06-12 10:20:00,PM2.5,ug/m3,8.9684
2024-06-12 10:20:00,PM10,ug/m3,15.46
2024-06-12 10:20:00,NO₂,ppm,5.3132
